Word1,Word2,Rhyme
junot,slimming,0
fealty,fealty,1
welders,timmerman,0
rodarte,rodarte,1
mathiesen,frighten,0
bendorf,osmond,0
twinkling,davern,0
deposits,eliassen,0
spearheading,oregon,0
cyclops,gottesman,0
dominiak,barringer,0
interminable,naugle,0
hrovat,hulings,0
loguidice,guidice,1
segraves,segraves,1
kelby,selby,1
company,compagnie,1
philadelphia,neupert,0
minden,galeb,0
bookers,lookers,1
emergent,emergent,1
pennings,hennings,1
primack,donlin,0
appendix,marteney,0
unsuccessfully,balloonist,0
soluble,clubs,0
voge,boge,1
budge,anger,0
petery,petery,1
kaminer,kilbane,0
minds,noblett,0
jafco,simko,0
dierks,westborough,0
legible,donofrio,0
pompey,swampy,1
booksellers,storytellers,1
putney,america,0
sudler,friendly,0
brownley,konrath,0
carollan,rickets,0
orsa,thoene,0
wakeland,vices,0
levy,heavy,1
aggressors,grunberg,0
numismatists,genger,0
managua,amre,0
ambled,fassett,0
priestly,priestly,1
bozzi,mallozzi,1
furbished,furbished,1
negri,alegre,1
marsh,lifo,0
footholds,taxpaying,0
chronically,culturally,0
leonhardt,leonhardt,1
unison,tunison,1
guttered,uttered,1
sawshank,youmans,0
residencies,wardens,0
stanich,candelabra,0
toenjes,ezzell,0
cardiff,tardiff,1
disrupts,grousing,0
quilting,quilting,1
tozer,koser,1
homiletic,electromagnetic,1
agronomists,agronomists,1
inherited,jawboning,0
prudence,analgesic,0
incompressible,youngers,0
justice,sechrist,0
fingering,lingering,1
hobbes,thode,0
bontempo,graffam,0
auber,auber,1
demetria,revak,0
precious,wickland,0
battis,faulted,0
cantors,keratin,0
haldan,klebba,0
toddler,grundhofer,0
neumaier,sequoias,0
westborough,westborough,1
algodones,dowdle,0
ferments,zentz,1
persisted,resisted,1
dishonest,draffen,0
orix,orix,1
belove,gov,1
bernson,juang,0
singaporeans,prisms,0
combatant,scrounge,0
wishard,wishard,1
davies,navies,1
limbers,timbers,1
generically,hysterically,1
dignity,indignity,1
hallinan,callinan,1
authenticity,ethnicity,1
fredericks,fredricks,1
counselors,sonnen,0
mchargue,argue,1
wichmann,contestants,0
becht,cheatham,0
sega,massachusetts,0
willadsen,gambrell,0
dialysis,cunnilingus,0
experimentalist,refurbishing,0
apportionment,distress,0
spalink,prudent,0
wojtas,wojtas,1
schrempp,perimeter,0
honolulu,honolulu,1
bartak,bartak,1
oscilloscopes,steinkuehler,0
acrey,preferring,0
fewell,complicities,0
cherished,perished,1
maddening,preferenced,0
eon,constrictors,0
outweighing,peterka,0
kidnaped,unkempt,0
bisexual,bisexual,1
eduard,coordinates,0
knutson,tincher,0
eichstadt,pinta,0
labay,roesler,0
muckenfuss,anderson,0
halpert,recurrence,0
kudrna,smyrna,1
therapy,hydrotherapy,1
cannons,atlantans,1
minefields,hamler,0
gridlocked,readinger,0
warminster,buckminster,1
delorme,normie,1
definite,wahines,0
rekindled,dwindled,1
kiplinger,ripplinger,1
lavishly,kinzel,0
holian,ghulam,0
clendening,addis,0
danju,kimche,0
atler,statler,1
maslow,willwerth,0
masterpieces,pulleys,0
refractors,factors,1
medlin,diacritic,0
hobbies,hobbes,1
akerman,akkerman,1
nixes,mixes,1
romping,swamping,1
accardi,sarlos,0
facetious,iniguez,0
knudsen,brightened,0
demaray,intermingled,0
voros,brownson,0
newborns,bullhorns,1
holton,holton,1
bookshop,gigaflop,1
adalia,olea,1
jakab,podge,0
needlepoint,needlepoint,1
endorsements,tightening,0
willock,hillock,1
sugrue,dockings,0
leopards,statum,0
inaccurately,sprunger,0
starzyk,ethically,0
kalas,gonzalez,1
uncles,granduncles,1
evocative,unrue,0
union,demmer,0
quencher,accumulate,0
pointingly,elating,0
aloysia,aloisia,1
kamra,samra,1
andler,keltner,0
lanfear,parish,0
olefin,ingram,0
deatley,wheatly,1
thumma,videotaping,0
kramlich,monarchs,0
pronouncement,announcment,1
paraphrasing,og,0
filip,countervailing,0
diers,refurbishing,0
manthe,warburg,0
household,mehitabelle,0
brunsman,kunsman,1
worries,sousa,0
mathur,womac,0
fillibusters,photojournalist,0
dethomas,ludvigsen,0
lopeman,copeman,1
taxpayers,creative,0
revolver,prothallus,0
halterman,halterman,1
smoothed,soothed,1
sorcha,erisman,0
fiscus,fiscus,1
gleisner,fleissner,1
impassively,impassively,1
merklin,merklin,1
coven,coven,1
unadorned,scorned,1
ishi,profligacy,0
agriculturally,georgio,0
belching,komag,0
sarff,majoros,0
haisley,haisley,1
weier,slayer,1
unbuttoned,buttons,0
outspend,goodfriend,1
cyclades,sloppy,0
metheney,beverage,0
hocutt,rickets,0
cozier,rosier,1
unavoidable,avoidable,1
lueras,juras,1
rippon,superdelegates,0
deuel,ofallon,0
charry,mccarey,1
metrobank,amedco,0
domenech,domenech,1
orky,holian,0
gromek,homozygote,0
aaberg,gressman,0
crescott,reaches,0
poussaint,lafont,1
jackhammer,lillehammer,1
spoonful,frequency,0
silvey,jenning,0
schmelzle,witco,0
rathburn,rathburn,1
ergonomic,comic,1
kemery,lemery,1
tryouts,sitzes,0
imperatives,molinar,0
exuded,novo,0
epilepsy,ditzel,0
kowall,goodrum,0
ambiguous,cagney,0
agronomist,economist,1
emmert,smoothed,0
mcdaniels,siebels,0
silvio,silvio,1
driscoll,driscoll,1
wegener,narcos,0
determined,tensions,0
manassas,manassas,1
misinformed,uninformed,1
garda,wipf,0
matus,gattis,1
pridgen,stork,0
graft,taft,1
kid,tidd,1
spacing,ramblers,0
rebuked,deatley,0
enshrouded,crowded,1
bunge,certainty,0
abalos,pachinko,0
protons,grubman,0
signalled,projects,0
rutten,precipitous,0
occurrences,mesker,0
pires,retires,1
lazur,karshner,0
ewalt,gallop,0
farinas,hyenas,1
samples,hausler,0
salinger,salinger,1
fernald,headrests,0
willful,reveres,0
negroes,negroes,1
pavlock,gavlak,1
halberg,malburg,1
kolstad,molstad,1
botanically,frantically,1
horizontally,inflexible,0
felicia,dalporto,0
paget,trizec,0
wengert,plunging,0
wafers,tidings,0
fyffes,strifes,1
lobbyists,lobbyists,1
appalachian,cloned,0
sino,heino,1
cihak,kroft,0
rioter,lauridsen,0
criger,ferderer,0
debartolo,phenix,0
troutner,entrail,0
legislatively,rodgers,0
soros,retailers,0
cyanuric,kanarek,1
elizalde,hurwitz,0
cuneo,uneo,1
giang,baraff,0
henzel,stenzel,1
neglia,focussed,0
stockard,coaxes,0
ziyad,ransier,0
expedia,actmedia,1
millicent,milicent,1
antibiotics,exotics,1
engelmann,corniche,0
polycarpic,monocarpic,1
rathmann,multinational,0
steimle,steimle,1
wengert,engert,1
nofsinger,orwick,0
sino,sino,1
publicity,simplicity,1
types,seemingly,0
trivial,valvo,0
soltis,jaffna,0
poulton,boulton,1
rioting,eisa,0
tanzania,dania,1
appling,sleven,0
reichl,recoton,0
timex,broudy,0
ingram,stayner,0
eligible,eligible,1
pinnacle,pinnacle,1
rozzell,basel,1
bensinger,ramlawi,0
mcmenamy,archenemy,1
erasable,hurvey,0
flange,kelsch,0
blondell,handicappers,0
mollering,costin,0
staving,biscuit,0
roping,fractures,0
tegucigalpa,tegucigalpa,1
kowitz,dulcie,0
helzer,sloughs,0
moonbeam,sidden,0
laughery,crummey,0
mattocks,covet,0
disabling,disabling,1
dhondt,onofre,0
hoods,backwoods,1
shields,brecheen,0
vitae,furnas,0
hopes,adjournment,0
fogy,wakabayashi,0
schrempf,adelphi,0
huggins,dobek,0
dankert,raskin,0
mecum,incredible,0
dalila,ludmila,1
gutters,dewhirst,0
memmott,mehmet,1
mangy,hornack,0
nabors,ljubomir,0
financed,shetterly,0
inexperienced,volkmar,0
backsaws,warsaws,1
worstell,earnest,0
huffstetler,mudgett,0
ceremonies,gaspe,0
proconsul,queerer,0
grunert,nooks,0
pharis,eatable,0
countered,countered,1
heffington,skeffington,1
bilingual,monolingual,1
vangel,gonsalves,0
dahman,dahman,1
filibuster,lauding,0
langenberg,langenberg,1
philibosian,bozian,1
sitler,fegley,0
bayliff,bailiff,1
litchford,richford,1
immortals,bhatia,0
unsustainable,anable,1
schubel,wrubel,1
hubert,tofte,0
keathley,keithley,1
felkner,boesky,0
hudler,sudler,1
mineo,brank,0
oelkers,volkers,1
scalper,burnable,0
pussyfoots,hansley,0
teutonic,nimmo,0
sagas,ragas,1
scrupulous,agrifuel,0
propagandists,propagandists,1
aldwin,elfin,0
hilty,kilty,1
madlin,madelyn,1
blocking,donohoe,0
danis,pillager,0
stimson,numbering,0
zellner,kelner,1
transferable,guavas,0
berths,worths,1
ayers,continue,0
pelky,remotest,0
assassinate,trimetrexate,1
cronin,serotonin,1
bulgarians,spendlove,0
olague,unhealthful,0
demographer,creatures,0
bancario,maternity,0
hersant,hersant,1
republics,publics,1
tuckerman,luzzi,0
verses,reimburses,1
mottley,deniability,0
chideya,calleja,1
cyphert,sugrue,0
obert,abortionist,0
revocable,revocable,1
bingo,irresponsible,0
prisoned,thrusts,0
depicted,restricted,1
dignity,hynson,0
denouement,kron,1
gauna,scianna,1
mathews,vicon,0
myriad,period,1
artificially,seery,0
ratledge,schilder,0
conducting,sardinha,0
tapley,circular,0
refueling,tooling,1
covel,crovl,1
aikman,derisively,0
copco,copco,1
sixer,artman,0
emerich,dezern,0
korenek,hurricane,0
contractor,glimmer,0
hedgehogs,hedgehogs,1
mustoe,aloysia,0
blushed,chairwomen,0
shenandoah,figaroa,1
shimoga,extraterrestrial,0
curington,curington,1
voigts,deutz,1
highschools,lenin,0
darien,carolinians,0
aultman,waltman,1
wandling,basic,0
glanzman,mcnulty,0
confessional,professional,1
jukebox,irregular,0
nierenberg,guzzling,0
metzger,floresheim,0
effervescent,reference,0
jawboning,kilcoin,0
walborn,walburn,1
mcdivett,espe,0
autobiographical,facto,0
hilsinger,exerted,0
cantors,cantors,1
pipers,beria,0
vestal,hallinan,0
invigorating,tolerating,1
sharples,gonzales,0
statham,gainsboro,0
lykins,noorda,0
moustache,hutton,0
meinke,pettit,0
rototilled,dickinson,0
disenfranchisement,distances,0
disassociate,calcagno,0
rancher,rancher,1
radiologists,meteorologists,1
annually,wallick,0
wellco,codelco,1
opthalmologist,blakley,0
caustic,melted,0
adenovirus,lifesaving,0
recurrent,limpert,0
purrington,mizner,0
puga,chattanooga,1
prater,mercator,1
gartley,artley,1
yeakey,wombat,0
coseratz,sitler,0
incongruity,perpetuity,1
berens,hardin,0
depo,length,0
malhotra,trausch,0
business,burgee,0
aloi,clements,0
shrake,maughan,0
widely,widely,1
wilted,intrigued,0
greenwich,mladenic,1
hawks,stalks,1
waldvogel,sooter,0
tarts,hurdman,0
nestea,unfamiliar,0
patrilineal,hazleton,0
bingo,goulash,0
restated,bogner,0
lodwrick,roderick,1
earthen,subcommanders,0
signage,linage,1
browsers,davao,0
spillage,spillage,1
startling,startling,1
parfums,presumes,1
protests,nockard,0
capitan,capitan,1
curio,outdistance,0
coordinator,donaghy,0
maseng,embalming,0
procyte,krupicka,0
arjo,sweaters,0
marge,slitting,0
badger,badger,1
sunburned,butrick,0
extramarital,schweder,0
atocha,gracia,1
firebombing,makeshift,0
macwilliams,macwilliams,1
christner,kistner,1
lumped,koenig,0
sitler,scanland,0
fumaroles,decurtis,0
unworkable,camcorders,0
moffet,prance,0
piecuch,piecuch,1
cevallos,secures,0
kelps,brokered,0
carnivorous,rescue,0
pauses,spooky,0
ghoulish,lichens,0
orthodoxy,orthodoxy,1
thinkin,remittance,0
hibernia,grandmaison,0
axa,wombles,0
holzwarth,holzworth,1
hoolihan,fragrant,0
keleher,kelliher,1
anabaptist,ensemble,0
cleaned,cleaned,1
forseth,logistically,0
blakely,blakeley,1
northeastern,southeastern,1
overruling,ridiculing,1
whizzing,craigo,0
kampf,busbey,0
wardrobes,calvin,0
sprunger,lunger,1
auction,auction,1
candies,cowgirls,0
puzzles,macdonald,0
snouts,louts,1
multiuser,benesh,0
deguerin,onassis,0
nolet,prohibit,0
gierke,gierke,1
sailors,schoenecker,0
piscopo,wachner,0
lymph,glymph,1
ios,cycling,0
poorly,poorly,1
tropics,topics,1
homogeneity,tarses,0
genetically,eberling,0
noncompetitive,asch,0
moratorium,crematorium,1
boulders,krawitz,0
efficacy,profligacy,1
bowser,tiffany,0
timers,eimers,1
affirms,worms,1
pitchfork,anorexic,0
mcgilvery,budner,0
picher,foundries,0
sullied,kosan,0
bendig,pointed,0
counselor,mulligan,0
dammerman,amerman,1
genk,renk,1
mihok,loft,0
schoolbus,hycroft,0
rectory,sherbondy,0
aulds,depaoli,0
controller,hinger,0
michener,hitchner,1
cases,chases,1
pulice,wrangling,0
eurocopters,raptly,0
maximilian,goncalves,0
younan,kinnunen,1
jacinth,jacinth,1
rasterop,obliges,0
oregon,schlachter,0
redner,bednar,1
puppet,lamantia,0
valis,selfs,0
hurston,kirsten,1
behavior,crafted,0
pilarski,buenrostro,0
greencastle,matejka,0
penley,henley,1
dodged,fuld,0
harassers,grassers,1
elbe,welders,0
reincke,meincke,1
waggy,baggie,1
jessamine,jessamyn,1
slatkin,restiveness,0
schonberg,goddard,0
cannonball,screwball,1
colin,catamarans,0
divinities,affinities,1
tippet,shurtliff,0
tenaglia,american,0
jungles,outgoing,0
nikkei,dunlay,1
compunction,conjunction,1
eiermann,fairman,1
schmied,lamina,0
sarejevo,drizzly,0
holliman,sandoz,0
nevada,ducommun,0
hanlin,hanlin,1
manrique,inanimate,0
allegiances,circumstances,1
diskin,finberg,0
prestage,prestage,1
bereft,left,1
espiritu,espiritu,1
tendler,kielman,0
jaffna,photographing,0
faithful,unfaithful,1
option,seitman,0
williams,eisenberg,0
materialist,marylin,0
kottler,stotler,1
eustace,eustis,1
mourning,mourning,1
ellington,harbeson,0
schulte,twiddle,0
lipper,judgements,0
amro,algy,0
expressions,expressions,1
masted,corbet,0
thermometer,thermometer,1
radomski,outscoring,0
shamblin,jowett,0
herder,birder,1
omar,beginners,0
bruington,plummet,0
hemiplegia,hemiplegia,1
collver,hughett,0
bardrick,hardrick,1
yarder,indulges,0
patchin,patchin,1
dactyl,unsolvable,0
monnin,geographical,0
slackness,agrippa,0
brogdon,hrabak,0
revolutionists,constitutionists,1
salzberg,lydick,0
deniz,deniz,1
calming,rahming,1
tardiff,magically,0
cyrix,lyrics,1
morphogenesis,rodding,0
raburn,leagues,0
elmore,computerworld,0
maltby,faist,0
gitlin,firenzas,0
grocer,oser,1
byproducts,egler,0
duking,pembleton,0
bungard,osterhoudt,0
narodny,rodney,1
parody,unbuildable,0
dirkse,totally,0
rossmann,infrequency,0
maiti,katy,1
torrents,fillibusters,0
butka,dutka,1
entrikin,entrikin,1
follicle,bearup,0
mutschler,mutchler,1
retro,ihnen,0
wadel,fetting,0
lengths,mornings,0
envirosafe,pulsing,0
denison,mosbacher,0
murmurs,chemical,0
instrumentalists,fundamentalists,1
prewett,psychedelic,0
reinforcements,reopens,0
dwarfing,huneke,0
mossberg,warlord,0
valid,larrow,0
holdings,steepest,0
dicostanzo,cupples,0
shackles,piggybacking,0
oliverio,tiberio,1
morones,upturns,0
superdelegate,rheinisch,0
paddles,cowper,0
eischen,midge,0
arousal,girgis,0
adjusts,gusts,1
mangoes,harness,0
montagnier,montagnier,1
georgiades,foxman,0
radatz,radatz,1
rediker,gasich,0
quazulu,morehead,0
deadwyler,manor,0
jordans,jordans,1
kolich,kolich,1
claunch,claunch,1
hilleary,enlarging,0
trulson,extinction,0
forshey,advantaged,0
menlo,petsch,0
houtman,bakos,0
wiswell,komag,0
ruelas,hieroglyphic,0
lambert,rambert,1
morency,carolinas,0
uncoordinated,hadsell,0
utilities,remanufacture,0
presidentially,normile,0
cookers,bookers,1
kilcoin,blakeslee,0
herriman,hreha,0
tastes,upturns,0
moises,moises,1
chicanos,syncom,0
matthis,stathis,1
kikta,jostling,0
cianci,paunchy,1
mcconnaughey,grindrod,0
mandarino,acton,0
minneapolis,strongholds,0
indexer,damming,0
fluvial,wilsey,0
calvi,haverty,0
swindled,kindled,1
sodom,undistinguished,0
tarses,narcisse,1
swigert,semipermanent,0
kuhlmann,nowak,0
evacuee,groupers,0
sawshank,doting,0
wernli,inequities,0
amilia,rosamilia,1
handelman,outler,0
colander,danbury,0
coburn,frederic,0
abington,abington,1
dwarfing,dwarfing,1
casks,spectrometry,0
repercussion,phileo,0
henly,ige,0
runnels,tunnels,1
hydrofoil,dunnington,0
squabbling,gobbling,1
marschner,karshner,1
copayments,repayments,1
kerbow,underpriviledged,0
propellants,propellants,1
taborn,helmich,0
oskar,badders,0
hessling,dyslexic,0
repko,kepco,1
hypocrisy,autocracy,1
axt,hinojos,0
woodlief,anxieties,0
wastepaper,conditioners,0
ethnic,multiethnic,1
provisional,eustace,0
parsow,intron,0
bradys,ladies,1
mccaig,walgren,0
wintershall,wintershall,1
jobin,probationers,0
mcgowan,dowen,1
emberton,gallier,0
bottel,mottl,1
revile,hammer,0
gillikin,kirkley,0
graben,baskin,0
absenteeism,rumsey,0
ballew,naish,0
schlereth,oldenburg,0
talc,unlawful,0
wisely,veldman,0
swango,accurately,0
quieted,rioted,1
baswell,telemedia,0
modugno,cotugno,1
jaffna,wildman,0
xuemei,dry,1
inoperative,camshaft,0
maldives,orphan,0
summing,drumming,1
failings,easterner,0
ordering,gomory,0
rationing,naish,0
carothers,carrothers,1
compas,grandfather,0
costanza,cypress,0
befuddled,delvecchio,0
magnet,gloves,0
templin,kemplin,1
disabilities,amenity,0
homozygote,zygote,1
somatotropin,somatotropin,1
cavern,tavern,1
shrouding,proportionate,0
catalonian,catalonian,1
cabot,respondent,0
zeltner,horlick,0
arpa,contractually,0
kelsall,wizard,0
ulm,hulme,1
quaintance,unpublished,0
purchasing,scheuermann,0
borras,angoras,1
zaruba,capital,0
kamps,wolken,0
hindquarters,enabler,0
cochenour,gochenour,1
distrusted,datext,0
newland,mcgibbon,0
ryczek,micek,1
maddening,nitroglycerine,0
reddig,rester,0
berkley,corteland,0
shelters,swelters,1
basayev,balcerzak,0
tangos,endorsement,0
aurich,grier,0
tripping,stripping,1
tallying,rallying,1
figured,cancom,0
nitzsche,mommy,0
mescher,pressure,1
budget,mudgett,1
wohlfarth,accouterments,0
parsefal,enhancements,0
lovas,poulton,0
campion,doenges,0
weidig,leidig,1
amberson,genemedicine,0
indebted,vetted,1
brettschneider,fullenwider,1
espey,gillispie,1
grapefruit,lawsuit,1
grooming,cobert,0
citro,filth,0
hangman,kimche,0
licence,preadolescent,0
illiterate,runkles,0
disenfranchisement,churchmen,0
purdham,purdom,1
proud,volkers,0
winfrid,superman,0
huttner,butner,1
interdigital,fauver,0
faustine,bestrode,0
lorimer,pedros,0
trials,vehement,0
counterinsurgency,insurgency,1
dankert,dankert,1
artist,silcox,0
amateurs,subkingdom,0
salmi,salmi,1
apples,apples,1
finstrom,incited,0
symbiotic,monkeys,0
radowski,agitprop,0
upholstered,kazin,0
outler,outler,1
crisis,delap,0
weiler,philips,0
marmon,heth,0
coastal,bicoastal,1
hemodynamics,johnsey,0
flato,catoe,1
ethnic,ethnic,1
sortie,boulton,0
madra,tarleton,0
methanex,tush,0
untruthful,cornia,0
supervised,exercised,1
corrupted,headlined,0
thuggery,wahlers,0
digits,widgets,1
transparently,inherently,1
doubly,strengths,0
burbage,duford,0
fingers,fingers,1
thanksgiving,intron,0
frostbitten,underwritten,1
netty,abby,0
nicoloff,nicoloff,1
paralympic,olympic,1
voicing,unredeemed,0
lessner,besner,1
burkus,bardulph,0
galactose,elicited,0
lindaman,haldeman,0
consciously,subconsciously,1
bushes,rightist,0
acierno,acierno,1
moping,scoping,1
yearick,pyhrric,1
altier,jeanes,0
whitham,blacken,0
wilhoit,klom,0
robbers,jobbers,1
phytoplankton,silica,0
janek,havranek,1
grambling,zayre,0
upholster,inseparably,0
zayac,hempen,0
profiled,goslee,0
pelland,pelland,1
imposes,proposes,1
ishmael,ullery,0
oysters,massmutual,0
marvell,isabell,1
incentive,preventive,1
buschmann,buschmann,1
granlund,scanland,1
dunkley,dunkley,1
normington,warmington,1
chappell,nonstarters,0
brickler,pichler,1
slatkin,putnam,0
schlesinger,redemptions,0
sitzes,battison,0
whiten,knighton,1
jacket,packet,1
pugwash,collapsed,0
guinta,pulping,0
polygynous,indigenous,1
toggled,sheathed,0
rusin,rusin,1
bogus,sprogus,1
augur,evald,0
niedermeyer,donlin,0
balthaser,balthaser,1
barash,gedney,0
misdemeanor,efficacy,0
fijian,handover,0
neoplatonist,ovary,0
pifer,peiffer,1
industriali,colley,1
shuttling,twigs,0
kiester,rasmuson,0
hankering,obst,0
gaffney,boghosian,0
krowitz,sawicz,1
nature,vinyard,0
inductance,inductance,1
hoarding,boarding,1
fetterly,fetterly,1
wagering,duesler,0
vituperative,impulses,0
franczak,lapped,0
sealift,forklift,1
kingery,stenger,0
domas,domas,1
delany,regally,0
puppeteers,slogan,0
munkres,younkers,1
sumlin,steffie,0
unshackled,montgomery,0
original,mitochondrion,0
essentials,differentials,1
didinium,oblige,0
detmer,superman,0
reluctance,reluctance,1
impractical,sitler,0
wieber,hieber,1
homosexuals,zealots,0
doggie,rosin,0
abeyance,abeyance,1
securing,oblivion,0
lerew,lerew,1
murrell,hurrell,1
mixture,delegates,0
pennant,jewfishes,0
typecasting,gorby,0
pellman,knutson,0
zupan,supan,1
identities,entities,1
hitchner,gasket,0
landolfi,souring,0
horses,colander,0
balter,footnoting,0
villegas,jamila,0
valdosta,costa,1
hypermarkets,tradeoffs,0
stamler,mornings,0
gushers,murzyn,0
gubbins,overallotment,0
pedophiliac,dimples,0
altshuler,flippin,0
mambo,rollers,0
neoliberal,wembley,0
inconvenience,convenience,1
lindsey,bolstered,0
ballester,ballester,1
maddox,maddux,1
censor,denser,1
lightheaded,lightheaded,1
